,id,label
6177,111318917,67
6178,111318939,21
6179,111323497,21
6180,111325243,21
6181,111326876,67
6182,111348808,186
6183,111354104,186
6184,111354106,186
6185,111373358,93
6186,111373417,93
6187,111373424,93
6188,111373447,93
6189,111381443,192
6190,111381524,192
6191,111387296,89
6192,111433676,192
6193,111435388,62
6194,111436384,62
6195,111436387,62
6196,111483814,192
6197,111488841,251
6198,111489950,251
6199,111489955,251
6200,111490397,161
6201,111490405,161
6202,111490410,161
6203,111490414,161
6204,111490835,251
6205,111490838,251
6206,111506027,313
6207,111511427,38
6208,111511435,307
6209,111511457,126
6210,111530166,21
6211,111554837,21
6212,111618644,21
6213,111618718,67
6214,111629769,21
6215,111633678,62
6216,111634952,67
6217,111634959,67
6218,111634979,21
6219,111635072,21
6220,111645997,21
6221,111650665,21
6222,111660141,62
6223,111660144,62
6224,111671126,21
6225,111671137,21
6226,111671153,21
6227,111757756,312
6228,111757759,312
6229,111760006,161
6230,111760007,161
6231,111787083,67
6232,111796688,308
6233,111800452,161
6234,111800457,161
6235,111800469,161
6236,111800470,136
6237,111800473,161
6238,111800480,161
6239,111800488,161
6240,111800495,161
6241,111800505,161
6242,111800513,136
6243,111800527,136
6244,111872207,281
6245,111972674,312
6246,112051910,192
6247,112051911,192
6248,112051914,192
6249,112051916,192
6250,112051919,192
6251,112051993,41
6252,112051994,174
6253,112051995,174
6254,112052001,174
6255,112052009,174
6256,112072485,251
6257,112075001,251
6258,112146836,21
6259,112149995,21
6260,112172833,149
6261,112187315,159
6262,112187334,159
6263,112188277,159
6264,112261846,159
6265,112261875,159
6266,112261891,159
6267,112297031,159
6268,112300672,159
6269,112300685,159
6270,112306774,159
6271,112306886,159
6272,112308495,159
6273,112326298,82
6274,112344676,300
6275,112368328,300
6276,112442008,300
6277,112442522,300
6278,112482921,124
6279,112482925,124
6280,112528125,124
6281,112528164,22
6282,112544263,136
6283,112552505,192
6284,112553149,192
6285,112554062,251
6286,112554072,251
6287,112558239,251
6288,112560119,251
6289,112560120,251
6290,112560123,251
6291,112564606,98
6292,112564610,98
6293,112603203,282
6294,112603204,282
6295,112603205,282
6296,112603207,282
6297,112603209,282
6298,112603224,281
6299,112603225,281
6300,112603231,282
6301,112603234,282
6302,112603237,282
6303,112658717,124
6304,112662020,161
6305,112673207,119
6306,112673208,119
6307,112674249,31
6308,112678856,300
6309,112678901,31
6310,112678959,31
6311,112679392,300
6312,112680188,300
6313,112682015,161
6314,112682021,161
6315,112682037,161
6316,112682052,161
6317,112682087,161
6318,112682095,161
6319,112682096,161
6320,112682118,161
6321,112682121,161
6322,112728558,161
6323,112728564,161
6324,112728641,161
6325,112891072,300
6326,112891106,21
6327,112891128,21
6328,113030031,21
6329,113064061,300
6330,113077702,161
6331,113080670,62
6332,113081325,62
6333,113081331,62
6334,113081335,62
6335,113081342,161
6336,113115182,62
6337,113115196,62
6338,113115199,62
6339,113115201,62
6340,113115203,62
6341,113115204,62
6342,113115205,62
6343,113115208,62
6344,113115211,62
6345,113115240,62
6346,113116898,62
6347,113119046,119
6348,113122220,140
6349,113122226,140
6350,113122231,140
6351,113146335,193
6352,113146340,193
6353,113146348,11
6354,113198533,11
6355,113209280,11
6356,113212938,11
6357,113231504,300
6358,113231506,312
6359,113245460,300
6360,113320192,300
6361,113395665,126
6362,113405188,126
6363,113430591,126
6364,113430594,307
6365,113430616,126
6366,113468736,307
6367,113468738,307
6368,113468742,307
6369,113469578,307
6370,113469629,307
6371,113470386,307
6372,113470389,307
6373,113470390,307
6374,113470391,307
6375,113470392,307
6376,113470393,307
6377,113470394,307
6378,113470397,307
6379,113470398,307
6380,113470399,307
6381,113470400,307
6382,113550052,307
6383,113550277,307
6384,113599761,307
6385,113601927,300
6386,113666763,300
6387,113678059,300
6388,113678066,300
6389,113679297,31
6390,113679300,31
6391,113681072,31
6392,113694288,9
6393,113748126,31
6394,113748135,31
6395,113748776,31
6396,113749631,31
6397,113749640,31
6398,113752384,300
6399,113755364,307
6400,113756638,31
6401,113881418,203
6402,113881436,141
6403,113969185,22
6404,113969186,22
6405,113969188,22
6406,113969189,22
6407,113969190,22
6408,113969191,22
6409,113969193,22
6410,114078893,300
6411,114082278,184
6412,114308122,82
6413,114402763,32
6414,114402782,32
6415,114402785,32
6416,114423097,32
6417,114436378,30
6418,114436387,30
6419,114439015,255
6420,114513474,30
6421,114513476,30
6422,114668823,98
6423,114715671,62
6424,114715678,149
6425,114715683,149
6426,115017273,30
6427,115020655,30
6428,115020658,30
6429,115020663,30
6430,115020682,30
6431,115020694,30
6432,115254642,11
6433,115254644,11
6434,115254647,11
6435,115254649,11
6436,115254651,11
6437,115263465,30
6438,115263488,30
6439,115263501,19
6440,115263557,19
6441,115305455,299
6442,115312084,218
6443,115312131,218
6444,115317336,218
6445,115324386,140
6446,115324499,140
6447,115329752,140
6448,115329756,140
6449,115329792,140
6450,115331271,59
6451,115379302,59
6452,115379395,59
6453,115379505,59
6454,115387743,59
6455,115387757,59
6456,115387763,59
6457,115398291,218
6458,115398305,218
6459,115398332,59
6460,115402712,218
6461,115402721,218
6462,115402754,218
6463,115402763,218
6464,115402765,218
6465,115407399,218
6466,115407414,218
6467,115413466,140
6468,115413473,59
6469,115548882,202
6470,115554282,173
6471,115592897,38
6472,115592899,38
6473,115594407,38
6474,115594423,31
6475,115594439,31
6476,115595349,38
6477,115595596,38
6478,115595602,281
6479,115595615,135
6480,115595617,281
6481,115596278,135
6482,115596279,135
6483,115596282,135
6484,115596283,135
6485,115596284,135
6486,115596288,135
6487,115596293,282
6488,115642475,167
6489,115642480,167
6490,115645123,38
6491,115645124,38
6492,115645528,38
6493,115645530,38
6494,115673240,62
6495,115675615,184
6496,115716615,62
6497,115832064,38
6498,115832070,38
6499,115832084,38
6500,115832085,38
6501,115832087,38
6502,115864062,299
6503,115905416,149
6504,115905418,149
6505,115905433,149
6506,115905434,149
6507,115953694,38
6508,115953695,38
6509,115953696,38
6510,115953697,38
6511,115953698,38
6512,115953699,38
6513,115953700,38
6514,115953701,38
6515,115953702,38
6516,115954141,38
6517,115978901,149
6518,115978914,149
6519,116076146,307
6520,116097320,273
6521,116097730,273
6522,116306327,307
6523,116306796,38
6524,116308173,307
6525,116308628,307
6526,116382942,239
6527,116382943,239
6528,116387210,239
6529,116387211,239
6530,116396666,192
6531,116396667,192
6532,116396668,192
6533,116396669,192
6534,116398475,192
6535,116404991,192
6536,116404992,192
6537,116404993,192
6538,116404997,192
6539,116405293,45
6540,116405294,186
6541,116405710,209
6542,116442729,203
6543,116444778,306
6544,116465152,273
6545,116508956,180
6546,116508957,180
6547,116508959,180
6548,116552276,149
6549,116552278,149
6550,116552279,149
6551,116587093,22
6552,116606207,36
6553,116606208,36
6554,116764860,196
6555,116768478,196
6556,116804485,270
6557,116815518,313
6558,116815537,313
6559,116815552,313
6560,116933207,313
6561,116933212,313
6562,116933215,313
6563,116933217,313
6564,116933219,313
6565,116933240,313
6566,116953195,194
6567,116953211,194
6568,116957518,161
6569,117008110,31
6570,117010289,31
6571,117010297,31
6572,117047223,149
6573,117047225,161
6574,117047227,161
6575,117175441,127
6576,117198498,310
6577,117198499,310
6578,117232134,38
6579,117281545,157
6580,117284963,89
6581,117349465,309
6582,117357204,11
6583,117357212,11
6584,117357216,11
6585,117357217,175
6586,117357229,11
6587,117357235,175
6588,117357237,11
6589,117357240,11
6590,117357241,175
6591,117357246,11
6592,117361134,206
6593,117361135,206
6594,117363818,206
6595,117371880,206
6596,117384613,206
6597,117392996,206
6598,117392999,309
6599,117393004,206
6600,117393021,206
6601,117393024,206
6602,117393026,206
6603,117393027,206
6604,117393029,206
6605,117393031,309
6606,117409055,206
6607,117424906,206
6608,117623605,117
6609,117623609,117
6610,117623612,117
6611,117623620,117
6612,117623622,117
6613,117655028,206
6614,117697673,167
6615,117814254,117
6616,117861599,93
6617,117861610,139
6618,118173829,194
6619,118260873,106
6620,118312538,117
6621,118371096,300
6622,118371101,300
6623,118371122,300
6624,118371152,300
6625,118398976,134
6626,118398992,134
6627,118400961,194
6628,118400980,194
6629,118408318,134
6630,118523931,25
6631,118523932,25
6632,118523933,25
6633,118523934,25
6634,118626139,106
6635,118647078,288
6636,118650692,120
6637,118650972,120
6638,118705186,62
6639,118705195,62
6640,118711024,173
6641,118711031,173
6642,118720812,62
6643,118720825,161
6644,118722497,186
6645,118755027,26
6646,118755028,26
6647,118755029,26
6648,118755030,26
6649,118755494,26
6650,118755495,26
6651,118755496,26
6652,118761251,26
6653,118761252,26
6654,118805807,22
6655,118805820,22
6656,118805832,22
6657,118805881,22
6658,118805914,22
6659,118805915,22
6660,118806492,98
6661,118806508,98
6662,118806511,117
6663,118806515,117
6664,118806519,117
6665,118806520,117
6666,118808966,313
6667,118808968,98
6668,118808972,313
6669,118808974,313
6670,118808979,313
6671,118808984,98
6672,118808988,313
6673,118808993,313
6674,118828470,25
6675,118835110,25
6676,118835111,25
6677,118835112,25
6678,118835113,25
6679,118838731,25
6680,118838732,25
6681,118838734,25
6682,118838735,25
6683,118846905,312
6684,118848867,26
6685,118848868,26
6686,118848869,26
6687,118848872,26
6688,118906069,60
6689,118906072,60
6690,118968996,73
6691,118970559,73
6692,119000587,25
6693,119000589,25
6694,119000593,25
6695,119000594,25
6696,119000598,25
6697,119000990,25
6698,119001002,25
6699,119002679,25
6700,119002680,25
6701,119002681,25
6702,119002682,25
6703,119002683,25
6704,119002838,25
6705,119002839,25
6706,119002840,25
6707,119002841,25
6708,119002892,25
6709,119002893,25
6710,119002896,25
6711,119003816,29
6712,119003819,29
6713,119003822,29
6714,119003823,29
6715,119003825,29
6716,119003876,29
6717,119003877,29
6718,119003880,29
6719,119003881,29
6720,119003882,29
6721,119003903,29
6722,119003904,29
6723,119003905,29
6724,119003906,29
6725,119003911,29
6726,119003912,29
6727,119003913,29
6728,119003915,29
6729,119003916,29
6730,119004602,29
6731,119004603,29
6732,119004604,26
6733,119004605,26
6734,119004607,26
6735,119004608,26
6736,119004609,29
6737,119004612,26
6738,119004613,26
6739,119004615,26
6740,119004616,29
6741,119004619,29
6742,119004620,26
6743,119004621,26
6744,119004624,26
6745,119004625,29
6746,119004627,29
6747,119004628,29
6748,119004631,26
6749,119004632,29
6750,119004633,29
6751,119004635,29
6752,119004638,26
6753,119004640,26
6754,119004751,26
6755,119004752,26
6756,119004753,26
6757,119004754,26
6758,119004755,26
6759,119004756,26
6760,119004757,26
6761,119004758,26
6762,119004759,26
6763,119004760,26
6764,119004762,26
6765,119004763,26
6766,119004764,26
6767,119005910,27
6768,119005911,27
6769,119005912,27
6770,119005913,26
6771,119005914,27
6772,119005915,27
6773,119005916,26
6774,119005918,27
6775,119005920,27
6776,119005921,27
6777,119005922,27
6778,119005923,26
6779,119005924,27
6780,119005925,26
6781,119005926,26
6782,119005927,26
6783,119005928,26
6784,119005929,27
6785,119005930,27
6786,119005931,26
6787,119005932,27
6788,119005933,27
6789,119005934,27
6790,119005935,27
6791,119005936,27
6792,119005938,26
6793,119005939,27
6794,119005940,27
6795,119005941,27
6796,119005942,26
6797,119005943,27
6798,119005944,26
6799,119005945,27
6800,119005946,26
6801,119005947,26
6802,119005948,27
6803,119005949,27
6804,119039601,25
6805,119039608,25
6806,119042332,25
6807,119042333,25
6808,119044452,25
6809,119044456,25
6810,119045878,26
6811,119045887,25
6812,119045888,25
6813,119045893,25
6814,119083054,26
6815,119083072,26
6816,119085583,27
6817,119085585,27
6818,119086652,27
6819,119086653,27
6820,119088015,27
6821,119094840,26
6822,119099516,26
6823,119099517,26
6824,119100245,26
6825,119100247,26
6826,119100250,26
6827,119100251,26
6828,119102190,26
6829,119102191,26
6830,119104404,76
6831,119106438,27
6832,119144584,25
6833,119144776,25
6834,119144783,25
6835,119181758,161
6836,119303824,191
6837,119303825,191
6838,119396275,25
6839,119397108,25
6840,119397909,25
6841,119438238,76
6842,119438239,76
6843,119438240,76
6844,119438246,76
6845,119438247,76
6846,119438250,76
6847,119438252,76
6848,119438254,76
6849,119438255,76
6850,119438256,76
6851,119438258,76
6852,119438259,76
6853,119438260,76
6854,119438265,76
6855,119438268,76
6856,119438274,76
6857,119438275,76
6858,119438277,76
6859,119438280,76
6860,119438285,76
6861,119438290,76
6862,119438293,76
6863,119438294,76
6864,119438295,76
6865,119438298,76
6866,119438301,76
6867,119438302,76
6868,119438308,76
6869,119438310,76
6870,119438312,76
6871,119438313,76
6872,119438314,76
6873,119439269,76
6874,119439271,76
6875,119439274,76
6876,119439277,76
6877,119439278,76
6878,119439287,76
6879,119439289,76
6880,119439302,76
6881,119439310,76
6882,119439312,76
6883,119439314,76
6884,119439325,76
6885,119439327,76
6886,119439331,76
6887,119440013,23
6888,119442477,20
6889,119442485,20
6890,119446014,76
6891,119476480,76
6892,119476490,76
6893,119477409,20
6894,119487931,76
6895,119487943,76
6896,119508900,25
6897,119613386,192
6898,119613458,22
6899,119692419,25
6900,119693823,26
6901,119694882,26
6902,119705239,76
6903,119707615,76
6904,119707618,76
6905,119707619,76
6906,119760362,103
6907,119773867,76
6908,119773868,76
6909,119773872,76
6910,119773874,76
6911,119775700,76
6912,119775701,76
6913,119775702,76
6914,119775706,76
6915,119775707,76
6916,119775708,76
6917,119775710,76
6918,119857078,26
6919,119864158,26
6920,119901355,76
6921,119901357,76
6922,119901358,76
6923,119903498,76
6924,119903499,76
6925,119903500,76
6926,119903501,76
6927,119903502,76
6928,119903503,76
6929,119903504,76
6930,119903505,76
6931,119903507,76
6932,119967549,27
6933,119967555,27
6934,119967953,27
6935,119967956,27
6936,119969114,27
6937,120159805,25
6938,120171223,26
6939,120184607,27
6940,120191745,27
6941,120191748,27
6942,120192806,27
6943,120192808,27
6944,120192812,27
6945,120192813,27
6946,120195148,27
6947,120195149,27
6948,120197862,27
6949,120197864,27
6950,120203874,27
6951,120203876,27
6952,120226558,27
6953,120230381,27
6954,120241896,76
6955,120316250,272
6956,120331316,76
6957,120340397,20
6958,120358305,27
6959,120358310,27
6960,120358313,27
6961,120359076,27
6962,120359078,27
6963,120359738,27
6964,120361017,27
6965,120361021,27
6966,120361022,27
6967,120361024,27
6968,120361025,27
6969,120362330,25
6970,120468636,25
6971,120468637,25
6972,120468638,25
6973,120468639,25
6974,120474495,25
6975,120474496,25
6976,120654478,159
6977,120654486,159
6978,120675655,316
6979,120676358,316
6980,120676359,316
6981,120932749,307
6982,120935754,307
6983,121038966,222
6984,121039436,27
6985,121039437,222
6986,121039439,27
6987,121039441,27
6988,121039442,222
6989,121039443,25
6990,121083434,175
6991,121083435,175
6992,121101650,41
6993,121101761,129
6994,121101785,129
6995,121101816,127
6996,121375101,174
6997,121516957,201
6998,121526242,272
6999,121526267,272
7000,121526273,272
7001,121533054,21
7002,121533055,21
7003,121533057,21
7004,121533058,21
7005,121533060,21
7006,121533062,21
7007,121533065,21
7008,121533066,21
7009,121533778,175
7010,121533779,175
7011,121533780,175
7012,121533781,21
7013,121533783,175
7014,121533784,175
7015,121533785,175
7016,121533787,175
7017,121533789,175
7018,121544459,175
7019,121558827,30
7020,121558829,30
7021,121558830,175
7022,121795746,89
7023,121897857,19
7024,121897859,19
7025,121991247,10
7026,121991249,10
7027,122009319,259
7028,122009321,259
7029,122009323,259
7030,122009326,259
7031,122009328,259
7032,122009329,259
7033,122009332,259
7034,122009334,259
7035,122009335,259
7036,122020336,98
7037,122020337,313
7038,122020338,313
7039,122020339,313
7040,122020341,313
7041,122020342,313
7042,122068098,26
7043,122069959,31
7044,122069960,31
7045,122069961,31
7046,122069964,31
7047,122069966,31
7048,122069968,31
7049,122069969,31
7050,122069970,31
7051,122070294,26
7052,122070295,26
7053,122071820,26
7054,122073551,25
7055,122073557,25
7056,122073558,25
7057,122073559,25
7058,122073560,25
7059,122073901,25
7060,122187910,28
7061,122187912,28
7062,122187971,25
7063,122187972,25
7064,122187976,25
7065,122187979,25
7066,122188969,28
7067,122227536,149
7068,122227537,149
7069,122227995,89
7070,122260643,192
7071,122260653,41
7072,122260658,22
7073,122260670,174
7074,122260673,192
7075,122260683,22
7076,122260685,41
7077,122260708,174
7078,122260714,22
7079,122260724,124
7080,122260733,251
7081,122260742,22
7082,122260743,22
7083,122294742,25
7084,122297265,25
7085,122297268,25
7086,122297269,25
7087,122298467,25
7088,122301362,25
7089,122302794,25
7090,122302796,25
7091,122317991,25
7092,122317993,25
7093,122317997,25
7094,122318070,25
7095,122318318,25
7096,122462279,26
7097,122462281,26
7098,122462284,26
7099,122463739,26
7100,122463741,26
7101,122463743,26
7102,122596591,26
7103,122597474,26
7104,122597479,26
7105,122597484,26
7106,122598869,26
7107,122598871,26
7108,122598876,26
7109,122726785,29
7110,122727257,29
7111,122727266,29
7112,122727268,29
7113,122727270,29
7114,122727826,29
7115,122728064,29
7116,122728072,29
7117,122814325,31
7118,122814326,127
7119,122814328,127
7120,122814330,127
7121,122865208,27
7122,122865212,27
7123,122865219,27
7124,122865220,27
7125,122865222,27
7126,122865223,27
7127,122865225,27
7128,122865227,27
7129,122867213,27
7130,122867215,27
7131,122867216,27
7132,122867219,27
7133,122867220,27
7134,122868062,115
7135,122868373,115
7136,122869482,162
7137,122869483,162
7138,122869484,103
7139,122869485,103
7140,122869486,103
7141,122869487,103
7142,122869489,103
7143,122870526,162
7144,122870527,162
7145,122870531,162
7146,122870535,162
7147,122871369,162
7148,122871370,162
7149,122871371,29
7150,122871372,162
7151,122871373,29
7152,122871636,162
7153,122871637,162
7154,122871638,162
7155,122871639,245
7156,122875352,210
7157,123075369,178
7158,123092659,22
7159,123092663,22
7160,123092670,22
7161,123092671,22
7162,123092676,22
7163,123092681,22
7164,123092688,22
7165,123092689,22
7166,123092698,22
7167,123092702,22
7168,123092704,22
7169,123092716,22
7170,123092724,22
7171,123092733,22
7172,123092737,22
7173,123092738,22
7174,123092742,22
7175,123092747,22
7176,123092754,22
7177,123092761,22
7178,123158047,270
7179,123186015,22
7180,123186033,22
7181,123186042,174
7182,123186058,174
7183,123186063,22
7184,123186064,174
7185,123186089,174
7186,123186133,174
7187,123271721,270
7188,123308586,98
7189,123308587,98
7190,123314475,20
7191,123314477,98
7192,123318572,98
7193,123366535,22
7194,123366536,22
7195,123372119,30
7196,123372120,30
7197,123372139,30
7198,123372140,30
7199,123372143,30
7200,123372152,30
7201,123372156,30
7202,123372160,30
7203,123372162,30
7204,123372178,30
7205,123372180,30
7206,123372196,30
7207,123372198,30
7208,123372204,30
7209,123372205,30
7210,123372209,30
7211,123372215,30
7212,123372223,30
7213,123372224,30
7214,123372225,30
7215,123372232,30
7216,123372233,30
7217,123372235,30
7218,123372243,30
7219,123444154,149
7220,123701971,259
7221,123701976,259
7222,123702968,259
7223,123702996,19
7224,123704048,22
7225,123704050,22
7226,123704054,22
7227,123704057,259
7228,123704058,59
7229,123704059,22
7230,123704061,22
7231,123704066,22
7232,123704067,259
7233,123704068,22
7234,123813571,9
7235,123987743,10
7236,124030215,159
7237,124030230,159
7238,124030234,159
7239,124038803,159
7240,124038805,159
7241,124038810,159
7242,124038814,159
7243,124038815,159
7244,124038818,159
7245,124038819,159
7246,124038831,159
7247,124038834,159
7248,124119519,210
7249,124120470,210
7250,124121196,210
7251,124121197,210
7252,124121751,210
7253,124121752,210
7254,124123909,210
7255,124126321,29
7256,124126327,25
7257,124126329,29
7258,124126754,125
7259,124266828,259
7260,124266830,259
7261,124266831,259
7262,124434631,259
7263,124463274,38
7264,124463278,38
7265,124765360,292
7266,124985245,76
7267,124990766,43
7268,125038462,39
7269,125038530,39
7270,125038535,12
7271,125200166,315
7272,125213507,82
7273,125213508,39
7274,125295633,98
7275,125295714,98
7276,125297704,98
7277,125297706,98
7278,125413499,313
7279,125581329,62
7280,125581331,62
7281,125581333,62
7282,125581345,62
7283,125581350,62
7284,125581357,62
7285,125676948,313
7286,125744273,51
7287,125744274,109
7288,125744275,51
7289,125744276,51
7290,125744277,51
7291,125744278,109
7292,125968147,292
7293,125968151,292
7294,126028589,292
7295,126145225,76
7296,126145232,76
7297,126218991,10
7298,126218996,59
7299,126218999,59
7300,126219002,10
7301,126219010,10
7302,126219012,10
7303,126219017,59
7304,126219031,10
7305,126219041,59
7306,126219051,59
7307,126219062,59
7308,126219066,10
7309,126219072,59
7310,126222031,10
7311,126227631,10
7312,126227635,10
7313,126227640,10
7314,126227649,10
7315,126227657,10
7316,126227668,10
7317,126469807,45
7318,126480311,184
7319,126483845,273
7320,126610374,51
7321,126610375,51
7322,126610376,51
7323,126610377,51
7324,126610378,51
7325,126610379,51
7326,126610381,51
7327,126610382,51
7328,126610383,51
7329,126610385,51
7330,126610386,51
7331,126610387,51
7332,126610388,51
7333,126610389,51
7334,126610390,51
7335,126610391,51
7336,126610392,51
7337,126610393,51
7338,126610394,51
7339,126610395,51
7340,126610398,51
7341,126698417,157
7342,126772778,51
7343,126772872,51
7344,126886041,157
7345,126890283,157
7346,126904716,12
7347,126979326,270
7348,127010462,26
7349,127095353,133
7350,127095416,194
7351,127236155,8
7352,127268113,26
7353,127268598,26
7354,127268599,26
7355,127268600,26
7356,127270698,26
7357,127270699,26
7358,127678786,29
7359,127678790,29
7360,127898414,58
7361,127935493,31
7362,128109722,163
7363,128109728,163
7364,128200292,178
7365,128287467,31
7366,128287479,31
7367,128287480,31
7368,128287485,31
7369,128290517,31
7370,128290569,31
7371,128292682,31
7372,128292693,31
7373,128292694,31
7374,128292698,31
7375,128292703,31
7376,128292704,31
7377,128292706,31
7378,128292708,31
7379,128292711,31
7380,128292713,31
7381,128292719,31
7382,128292727,31
7383,128292729,31
7384,128292737,31
7385,128292738,31
7386,128298773,31
7387,128329850,161
7388,128348464,159
7389,128383293,31
7390,128383295,31
7391,128383297,31
7392,128383298,31
7393,128383299,31
7394,128383300,31
7395,128383302,31
7396,128384802,31
7397,128384803,31
7398,128384804,31
7399,128384805,31
7400,128384807,31
7401,128384808,31
7402,128384810,31
7403,128384814,31
7404,128384815,31
7405,128384816,31
7406,128384817,31
7407,128386713,31
7408,128386717,31
7409,128401517,268
7410,128409470,31
7411,128419853,31
7412,128423405,31
7413,128424769,31
7414,128454313,186
7415,128459713,186
7416,128459715,20
7417,128489609,31
7418,128489616,31
7419,128489618,31
7420,128493423,31
7421,128568015,89
7422,128568068,89
7423,128568071,89
7424,128568072,89
7425,128568073,89
7426,128568074,89
7427,128568075,89
7428,128568079,89
7429,128568080,89
7430,128568108,89
7431,128568111,89
7432,128568128,89
7433,128568132,89
7434,128568133,89
7435,128568135,89
7436,128568136,89
7437,128568137,89
7438,128568142,89
7439,128568143,89
7440,128568145,89
7441,128568146,89
7442,128568147,89
7443,128568148,89
7444,128568150,89
7445,128570288,89
7446,128570307,89
7447,128570319,89
7448,128621441,268
7449,128621449,268
7450,128621453,268
7451,128621458,268
7452,128621459,268
7453,128621466,268
7454,128621467,268
7455,128621482,268
7456,128621483,268
7457,128621486,268
7458,128621490,268
7459,128621491,268
7460,128621494,268
7461,128621498,268
7462,128651338,307
7463,128736430,268
7464,128736433,268
7465,128736436,268
7466,128736438,268
7467,128736440,268
7468,128736444,268
7469,128736447,252
7470,128736452,252
7471,128736453,268
7472,128736459,268
7473,128736469,268
7474,128744026,268
7475,128799091,39
7476,128799097,39
7477,128799108,39
7478,128799112,39
7479,128799714,39
7480,128799715,39
7481,128799716,39
7482,128799717,39
7483,128799718,39
7484,128799719,39
7485,128799720,39
7486,128799721,39
7487,128799722,39
7488,128799723,39
7489,128799725,39
7490,128801254,39
7491,128803647,39
7492,128803648,39
7493,128812567,207
7494,128840767,268
7495,128870106,2
7496,128870120,2
7497,128870126,2
7498,128969637,252
7499,128969682,252
7500,129098674,306
7501,129098742,238
7502,129098840,238
7503,129098919,238
7504,129127759,31
7505,129127762,31
7506,129127763,31
7507,129127765,31
7508,129127767,31
7509,129130054,268
7510,129317570,10
7511,129337397,59
7512,129337399,59
7513,129337405,59
7514,129337408,59
7515,129337409,59
7516,129337417,59
7517,129337423,59
7518,129337432,59
7519,129337435,59
7520,129337442,59
7521,129337447,59
7522,129337450,59
7523,129377899,191
7524,129382789,191
7525,129383549,191
7526,129805303,161
7527,129870347,2
7528,129996650,143
7529,130106170,163
7530,130110242,58
7531,130113157,62
7532,130115472,62
7533,130116003,62
7534,130116214,62
7535,130157091,32
7536,130157092,32
7537,130157250,32
7538,130159100,32
7539,130159291,32
7540,130159372,32
7541,130159445,32
7542,130159480,32
7543,130161182,32
7544,130216826,32
7545,130223583,32
7546,130223626,32
7547,130223650,32
7548,130224052,153
7549,130226830,32
7550,130287887,119
7551,130299140,31
7552,130376173,272
7553,130386281,31
7554,130410583,44
7555,130433477,33
7556,130437516,41
7557,130474928,268
7558,130524642,41
7559,130524644,41
7560,130524647,41
7561,130525259,174
7562,130536225,189
7563,130536824,189
7564,130540054,44
7565,130730615,116
7566,130752907,78
7567,130753037,78
7568,130873539,62
7569,130874532,33
7570,130875247,206
7571,130877937,58
7572,130911409,33
7573,130987492,206
7574,130987867,33
7575,130987868,33
7576,131196049,10
7577,131224122,9
7578,131241954,33
7579,131326529,19
7580,131326530,19
7581,131326531,19
7582,131326534,19
7583,131326536,19
7584,131326537,19
7585,131326538,19
7586,131326540,19
7587,131326541,19
7588,131565102,44
7589,131603359,189
7590,131632979,44
7591,131681112,206
7592,131681113,206
7593,131681114,33
7594,131681115,33
7595,131681116,206
7596,131681117,206
7597,131681118,33
7598,131681119,33
7599,131681120,206
7600,131681121,33
7601,131681123,206
7602,131682626,33
7603,131682627,33
7604,131682628,33
7605,131682629,33
7606,131682631,33
7607,131682632,33
7608,131699882,206
7609,131699884,33
7610,131699885,206
7611,131699886,206
7612,131699887,206
7613,131699888,33
7614,131699889,206
7615,131699890,206
7616,131699891,206
7617,131699892,33
7618,131699893,206
7619,131724838,207
7620,131882286,106
7621,131882288,106
7622,131925576,316
7623,131925577,316
7624,131925578,316
7625,131925580,316
7626,131928679,316
7627,132072530,33
7628,132072531,206
7629,132072533,206
7630,132072534,206
7631,132072535,33
7632,132072536,206
7633,132072537,206
7634,132072538,206
7635,132109553,44
7636,132165779,92
7637,132190790,159
7638,132202710,313
7639,132202715,313
7640,132227881,44
7641,132227882,196
7642,132227886,58
7643,132235203,230
7644,132235204,196
7645,132235206,230
7646,132317719,313
7647,132317727,313
7648,132319666,313
7649,132319667,313
7650,132319672,313
7651,132319673,313
7652,132319674,313
7653,132322053,313
7654,132322057,313
7655,132322059,313
7656,132357249,73
7657,132357250,73
7658,132390491,245
7659,132391303,245
7660,132535060,6
7661,132564961,245
7662,132627573,125
7663,132634767,33
7664,132634772,33
7665,132636515,245
7666,132636516,245
7667,132636982,245
7668,132637748,245
7669,132637979,245
7670,132638741,245
7671,132646590,82
7672,132680749,82
7673,132680750,82
7674,132681393,82
7675,132707370,82
7676,132731002,82
7677,132766281,39
7678,132833318,23
7679,132942112,23
7680,132956602,302
7681,132957893,302
7682,132960560,302
7683,132965369,255
7684,132978018,302
7685,132978684,109
7686,133095782,248
7687,133113853,23
7688,133160182,92
7689,133191330,144
7690,133261088,109
7691,133261094,109
7692,133261104,109
7693,133261105,91
7694,133261106,91
7695,133261107,91
7696,133410240,12
7697,133410241,12
7698,133410243,12
7699,133548865,60
7700,133548869,60
7701,133549994,60
7702,133549998,60
7703,133550188,60
7704,133550844,60
7705,133555518,60
7706,133557852,241
7707,133558574,241
7708,133644905,173
7709,133645082,173
7710,133674096,173
7711,133674097,173
7712,133891864,313
7713,133891880,207
7714,133891881,313
7715,133891887,313
7716,134049023,207
7717,134049026,207
7718,134049034,207
7719,134060162,207
7720,134065122,207
7721,134065134,207
7722,134065135,207
7723,134065141,207
7724,134065150,207
7725,134071436,207
7726,134071437,207
7727,134071438,207
7728,134071444,207
7729,134071447,207
7730,134071449,207
7731,134071460,207
