ID,X,Y,AI2015,PTAL2015
15192,526745,164952,5.77676590259236,2
15193,526845,164952,5.47061216876758,2
15194,526945,164952,6.08281708825993,2
15195,527045,164952,5.31377753538993,2
15196,527145,164952,5.05698292033246,2
15197,527245,164952,3.8652586123053,1b
15198,527345,164952,6.89298149757773,2
15199,527445,164952,6.90877268442292,2
15200,527545,164952,10.6203380364131,3
15201,527645,164952,14.1378777741142,3
15202,527745,164952,11.9793904814441,3
15203,527845,164952,11.9911300922619,3
15204,527945,164952,8.18661769480107,2
15205,528045,164952,8.23383862517912,2
15206,528145,164952,7.73836073631888,2
15207,528245,164952,2.35139663162433,1a
15208,528345,164952,5.96078653994253,2
15209,528445,164952,7.33125538796818,2
15210,528545,164952,8.08480729273743,2
15211,528645,164952,7.49292181805982,2
15212,528745,164952,7.59825500069234,2
15213,528845,164952,7.80866102721611,2
15214,528945,164952,8.70067650927664,2
15215,529045,164952,8.5309133751135,2
15216,529145,164952,7.15977234663473,2
15217,529245,164952,7.19229784127318,2
15218,529345,164952,6.00896786776537,2
15219,529445,164952,6.0296900006957,2
15220,529545,164952,6.93108893443766,2
15221,529645,164952,6.3891244591455,2
15222,529745,164952,5.82707120200282,2
15223,529845,164952,6.80489164468063,2
15224,529945,164952,8.69258234808192,2
15225,530045,164952,8.33119715790613,2
15226,530145,164952,7.33005130830391,2
15227,530245,164952,7.25185815244031,2
15228,530345,164952,6.48774497006314,2
15229,530445,164952,9.53079372008351,2
15230,530545,164952,10.3905305167622,3
15231,530645,164952,9.852245186814,2
15232,530745,164952,10.2269752569282,3
15233,530845,164952,11.3360049365119,3
15234,530945,164952,11.8662461750424,3
15235,531045,164952,17.1863960126796,4
15236,531145,164952,15.5592337890572,4
15237,531245,164952,13.4574058152384,3
15238,531345,164952,16.9591254881534,4
15239,531445,164952,12.4558378987857,3
15240,531545,164952,9.91081361402214,2
15241,531645,164952,8.79172125775838,2
15242,531745,164952,11.1300355047437,3
15243,531845,164952,8.47643185457965,2
15244,531945,164952,15.2397858192705,4
15245,532045,164952,22.735591957718,5
15246,532145,164952,23.482729900323,5
15247,532245,164952,23.9429454409225,5
15248,532345,164952,28.267592862514,6a
15249,532445,164952,33.4470749233059,6a
15250,532545,164952,27.7006215722964,6a
15251,532645,164952,9.81104958881615,2
15252,532745,164952,10.3839136467621,3
15253,532845,164952,3.00881931511249,1b
15254,532945,164952,10.3003821689921,3
15255,533045,164952,8.85101547384767,2
15256,533145,164952,4.26499857833381,1b
15257,533245,164952,4.4316419233326,1b
15258,533345,164952,4.21037858320761,1b
15259,533445,164952,5.16491872426508,2
15260,533545,164952,4.40744368266405,1b
15261,533645,164952,3.90849772547146,1b
15262,533745,164952,0,0
15263,533845,164952,0,0
15264,533945,164952,0,0
15265,534045,164952,0,0
15266,534145,164952,0,0
15267,534245,164952,0,0
15268,534345,164952,0,0
15269,534445,164952,0,0
15270,534545,164952,0,0
15271,534645,164952,0,0
15272,534745,164952,0,0
15273,534845,164952,0,0
15274,534945,164952,0,0
15275,535045,164952,0,0
15276,535145,164952,0,0
15277,535245,164952,0,0
15278,535345,164952,3.4523378339463,1b
15279,535445,164952,3.48169545699215,1b
15280,535545,164952,3.75627116361019,1b
15281,535645,164952,5.1087752609886,2
15282,535745,164952,4.7063024527366,1b
15283,535845,164952,4.28769242830235,1b
15284,535945,164952,3.71794040789594,1b
15285,536045,164952,3.09129902928617,1b
15286,536145,164952,2.05275582469465,1a
15287,536245,164952,1.99294166493668,1a
15288,536345,164952,2.08391219783273,1a
15289,536445,164952,2.06393023915792,1a
15290,536545,164952,1.9416376095205,1a
15291,536645,164952,0,0
15292,536745,164952,0,0
15293,536845,164952,3.13606032388029,1b
15294,536945,164952,3.48230765989394,1b
15295,537045,164952,3.895373477056,1b
15296,537145,164952,4.82457247521666,1b
15297,537245,164952,4.18626775621836,1b
15298,537345,164952,4.39444801076307,1b
15299,537445,164952,4.31120194497632,1b
15300,537545,164952,3.15258511979823,1b
15301,537645,164952,0,0
15302,537745,164952,0,0
15303,537845,164952,0,0
15304,537945,164952,0,0
15305,538045,164952,0,0
15306,538145,164952,0,0
15307,538245,164952,0,0
15308,538345,164952,2.68058585693118,1b
15309,538445,164952,2.59401503087598,1b
15310,538545,164952,4.08920684207993,1b
15311,538645,164952,4.6037624564963,1b
15312,538745,164952,4.78445291571678,1b
15313,538845,164952,4.81649805221321,1b
15314,538945,164952,4.86901982644329,1b
15315,539045,164952,6.53666618140257,2
15316,539145,164952,5.22921901322635,2
15317,539245,164952,4.78423754888704,1b
15318,539345,164952,2.19274202390089,1a
15319,539445,164952,2.30120909361127,1a
15320,539545,164952,2.26690972976547,1a
15321,539645,164952,2.18144138739672,1a
15322,539745,164952,1.95650047282095,1a
15323,539845,164952,2.42564148903276,1a
15324,539945,164952,1.71829917020469,1a
15325,540045,164952,1.61813388709471,1a
15326,540145,164952,1.29436573382447,1a
15327,540245,164952,1.36269177047728,1a
15328,540345,164952,1.33736027371307,1a
15329,540445,164952,1.23986154879372,1a
15330,540545,164952,0,0
15331,540645,164952,1.23678189351308,1a
15332,540745,164952,1.21740894795577,1a
15333,540845,164952,2.19044532993864,1a
15334,540945,164952,0,0
15335,541045,164952,3.32801776601528,1b
15336,541145,164952,3.2810350092378,1b
15337,541245,164952,3.0510681906342,1b
15338,541345,164952,2.80017032518912,1b
15339,541445,164952,3.03288632997549,1b
15340,541545,164952,1.92576187954359,1a
15341,541645,164952,3.54263981184683,1b
15342,541745,164952,3.86620793974523,1b
15343,541845,164952,4.13504096898808,1b
15344,541945,164952,2.66796747324179,1b
15345,542045,164952,5.78356105083885,2
15346,542145,164952,4.50124383690815,1b
15347,542245,164952,4.14391073405264,1b
15348,542345,164952,2.84215573761943,1b
15349,542445,164952,2.9187675923114,1b
15350,542545,164952,2.77293562318837,1b
15351,542645,164952,0,0
15352,542745,164952,7.56111925297642,2
15353,542845,164952,9.20523625215187,2
15354,542945,164952,9.88507819689291,2
15355,543045,164952,12.0702617586149,3
15356,543145,164952,11.8787653105508,3
15357,543245,164952,11.0700947732739,3
15358,543345,164952,10.6165336333555,3
15359,543445,164952,8.08160432054737,2
15360,543545,164952,6.55489352849591,2
15361,543645,164952,6.42967201546706,2
15362,543745,164952,3.29515344702139,1b
15363,543845,164952,1.998001998002,1a
15364,543945,164952,1.55320704897132,1a
15365,544045,164952,1.57975803372783,1a
15366,544145,164952,1.50515515641071,1a
15367,544245,164952,0,0
15368,544345,164952,0,0
15369,544445,164952,0,0
15370,544545,164952,0,0
15371,544645,164952,1.53379134046972,1a
15372,544745,164952,2.06288356741332,1a
15373,544845,164952,2.29281108192023,1a
15374,544945,164952,2.29643096354416,1a
15375,545045,164952,2.03370872206828,1a
15376,545145,164952,1.87070322852199,1a
15377,545245,164952,1.72807327030666,1a
15378,545345,164952,0,0
15379,545445,164952,0,0
15380,545545,164952,3.62943320840906,1b
15381,545645,164952,5.34422288155566,2
15382,545745,164952,3.78426193342548,1b
15383,545845,164952,7.42481504714549,2
15384,545945,164952,3.96943022581805,1b
15385,546045,164952,3.70696834908109,1b
15386,546145,164952,6.56967890220587,2
15387,546245,164952,5.42763872075201,2
15388,546345,164952,5.36323496757323,2
15389,546445,164952,2.9050750370537,1b
15390,546545,164952,2.7778147111622,1b
15391,546645,164952,1.21436594917879,1a
15392,546745,164952,1.23299494472073,1a
15393,546845,164952,2.71936522030736,1b
15394,546945,164952,2.70604768810747,1b
15395,547045,164952,2.67543585788832,1b
15396,547145,164952,2.72259099221843,1b
15397,547245,164952,2.85613044949798,1b
15398,547345,164952,2.70380131801632,1b
15399,547445,164952,2.66263508538249,1b
15400,547545,164952,0,0
15401,547645,164952,0,0
15402,547745,164952,0,0
15403,547845,164952,0,0
15404,547945,164952,0,0
15405,548045,164952,0,0
15406,548145,164952,0,0
15407,548245,164952,0,0
15408,548345,164952,0,0
15409,548445,164952,0,0
15410,548545,164952,0,0
15411,548645,164952,0,0
15412,548745,164952,0,0
15413,548845,164952,0,0
15414,548945,164952,0,0
15415,549045,164952,0,0
15416,549145,164952,0,0
15417,549245,164952,0,0
15418,549345,164952,0,0
15419,549495,164952,0,0
15420,517253,165068,0,0
15421,517345,165052,0,0
15422,517445,165052,0,0
15423,517545,165052,0,0
15424,517645,165052,0,0
15425,517745,165052,5.84312663671226,2
15426,517845,165052,6.10077245085353,2
15427,517945,165052,6.37182137465517,2
15428,518045,165052,6.80056611260602,2
15429,518145,165052,6.54369221400936,2
15430,518245,165052,2.28861319576225,1a
15431,518345,165052,5.74877570476378,2
15432,518445,165052,5.40777864676012,2
15433,518545,165052,2.13974305252178,1a
15434,518645,165052,0,0
15435,518745,165052,2.44723156928724,1a
15436,518845,165052,2.36348416957999,1a
15437,518945,165052,2.28243193122272,1a
15438,519045,165052,0,0
15439,519145,165052,0,0
15440,519245,165052,2.47731706561794,1a
15441,519345,165052,0,0
15442,519445,165052,0,0
15443,519545,165052,5.58681916190481,2
15444,519645,165052,5.14787510021144,2
15445,519745,165052,4.55284853986387,1b
15446,519845,165052,4.2628745252473,1b
15447,519945,165052,3.80365116332888,1b
15448,520045,165052,4.29019932463121,1b
15449,520145,165052,4.44346641101538,1b
15450,520255,165028,4.64882824774348,1b
15451,522336,165052,0,0
15452,522445,165052,0,0
15453,522545,165052,0,0
15454,522645,165052,0,0
15455,522745,165052,0,0
15456,522845,165052,1.54612277503269,1a
15457,522945,165052,1.57577508436962,1a
15458,523045,165052,4.6567102465519,1b
15459,523145,165052,6.72480822511522,2
15460,523245,165052,8.42402978635978,2
15461,523345,165052,10.4788918733523,3
15462,523445,165052,12.013364046417,3
15463,523545,165052,11.1555986322848,3
15464,523645,165052,10.003619334203,3
15465,523745,165052,8.7526853388149,2
15466,523845,165052,7.82523473565743,2
15467,523945,165052,6.36718198172949,2
15468,524045,165052,2.01717964665737,1a
15469,524145,165052,1.9859329747621,1a
15470,524245,165052,3.34663719227358,1b
15471,524345,165052,3.28839806712109,1b
15472,524445,165052,3.26091515321727,1b
15473,524545,165052,3.42734116432429,1b
15474,524645,165052,3.33937781983416,1b
15475,524745,165052,7.63662548826548,2
15476,524845,165052,8.34049701962069,2
15477,524945,165052,7.5629669078511,2
15478,525045,165052,5.60978614891629,2
15479,525145,165052,8.94455649427473,2
15480,525245,165052,8.05638957287972,2
15481,525345,165052,4.63060130724947,1b
15482,525445,165052,18.4070279138149,4
15483,525545,165052,18.2210469061214,4
15484,525645,165052,20.0563998510483,5
15485,525745,165052,24.4644047478396,5
15486,525845,165052,19.6211914405508,4
15487,525945,165052,18.2895239341778,4
15488,526045,165052,17.0057364080963,4
15489,526145,165052,11.6619929464144,3
15490,526245,165052,4.46776143864236,1b
15491,526345,165052,2.49375849240636,1a
15492,526445,165052,2.48362946220186,1a
15493,526545,165052,5.32267708868724,2
15494,526645,165052,5.08378390707459,2
15495,526745,165052,6.13488996265073,2
15496,526845,165052,6.24973164803459,2
15497,526945,165052,6.49609192001874,2
15498,527045,165052,5.26316718888789,2
15499,527145,165052,8.87841362536296,2
15500,527245,165052,9.24018648419966,2
15501,527345,165052,10.2076408218044,3
15502,527445,165052,12.1915248116193,3
15503,527545,165052,12.3510081873243,3
15504,527645,165052,12.5520110178534,3
15505,527745,165052,12.2870610089247,3
15506,527845,165052,11.276140681687,3
15507,527945,165052,9.90144436583397,2
15508,528045,165052,8.75050609486613,2
15509,528145,165052,9.08000944062537,2
15510,528245,165052,2.31611047846982,1a
15511,528345,165052,6.90778112203627,2
15512,528445,165052,6.66869384540205,2
15513,528545,165052,6.43070351475869,2
15514,528645,165052,7.26712809246399,2
15515,528745,165052,7.11093957786041,2
15516,528845,165052,6.56678715927637,2
15517,528945,165052,7.78807578928672,2
15518,529045,165052,6.40306828271485,2
15519,529145,165052,7.23542822475729,2
15520,529245,165052,6.93875746986199,2
15521,529345,165052,6.80125522176076,2
15522,529445,165052,7.22124344669441,2
15523,529545,165052,8.83322638366421,2
15524,529645,165052,7.93051064123633,2
15525,529745,165052,7.0601864229865,2
15526,529845,165052,6.76449896989253,2
15527,529945,165052,2.46337441238256,1a
15528,530045,165052,7.6528025669107,2
15529,530145,165052,6.0693369338896,2
15530,530245,165052,6.64343320897567,2
15531,530345,165052,5.6615701514289,2
15532,530445,165052,8.67686216094033,2
15533,530545,165052,8.86372790259473,2
15534,530645,165052,8.98547221930753,2
15535,530745,165052,8.63925610083726,2
15536,530845,165052,9.67584047665738,2
15537,530945,165052,9.52256959542767,2
15538,531045,165052,17.3429288825954,4
15539,531145,165052,17.6627684506033,4
15540,531245,165052,14.6983551544772,3
15541,531345,165052,16.462109444348,4
15542,531445,165052,16.0351908430312,4
15543,531545,165052,14.4796394629393,3
15544,531645,165052,13.6509776358524,3
15545,531745,165052,13.6468172146726,3
15546,531845,165052,9.20577252053251,2
15547,531945,165052,20.7931559770123,5
15548,532045,165052,23.1117514892281,5
15549,532145,165052,27.5416320240889,6a
15550,532245,165052,28.955174128509,6a
15551,532345,165052,34.5836579726769,6a
15552,532445,165052,32.8720055949404,6a
15553,532545,165052,47.5999419044839,6b
15554,532645,165052,46.9996503357427,6b
15555,532745,165052,9.99405534699278,2
15556,532845,165052,9.9470098788598,2
15557,532945,165052,3.03096833355155,1b
15558,533045,165052,3.67110938886226,1b
15559,533145,165052,3.88177828576358,1b
15560,533245,165052,3.91968990897609,1b
15561,533345,165052,6.94578429480996,2
15562,533445,165052,5.92690154757985,2
15563,533545,165052,5.02134069796636,2
15564,533645,165052,4.36543545218636,1b
15565,533745,165052,4.14493582389757,1b
15566,533845,165052,4.18025976965731,1b
15567,533945,165052,0,0
15568,534045,165052,0,0
15569,534145,165052,4.28684733039649,1b
15570,534245,165052,4.2064173939681,1b
15571,534345,165052,0,0
15572,534445,165052,0,0
15573,534545,165052,0,0
15574,534645,165052,0,0
15575,534745,165052,0,0
15576,534845,165052,0,0
15577,534945,165052,0,0
15578,535045,165052,0,0
15579,535145,165052,0,0
15580,535245,165052,2.93198750300409,1b
15581,535345,165052,2.97651332013093,1b
15582,535445,165052,3.98775938965741,1b
15583,535545,165052,4.22941140412605,1b
15584,535645,165052,4.37883882513082,1b
15585,535745,165052,4.00936577567447,1b
15586,535845,165052,3.58052639961554,1b
15587,535945,165052,3.62683653527673,1b
15588,536045,165052,3.26843080903219,1b
15589,536145,165052,2.28256217604261,1a
15590,536245,165052,2.37642585551331,1a
15591,536345,165052,2.37060450414856,1a
15592,536445,165052,2.13521232017509,1a
15593,536545,165052,0,0
15594,536645,165052,1.90832107502087,1a
15595,536745,165052,0,0
15596,536845,165052,3.20346897445116,1b
15597,536945,165052,3.6983518798452,1b
15598,537045,165052,4.00345566427055,1b
15599,537145,165052,5.28298112992935,2
15600,537245,165052,3.89516242476163,1b
15601,537345,165052,4.5800079252774,1b
15602,537445,165052,5.00731355710311,2
15603,537545,165052,4.22435077745853,1b
15604,537645,165052,2.88826042481497,1b
15605,537745,165052,0,0
15606,537845,165052,0,0
15607,537945,165052,0,0
15608,538045,165052,0,0
15609,538145,165052,0,0
15610,538245,165052,0,0
15611,538345,165052,0,0
15612,538445,165052,3.72757486331607,1b
15613,538545,165052,3.9995511737439,1b
15614,538645,165052,4.66032618773056,1b
15615,538745,165052,6.70934468531129,2
15616,538845,165052,7.18147901532489,2
15617,538945,165052,7.45160476885645,2
15618,539045,165052,6.82561334309192,2
15619,539145,165052,4.94390746091656,1b
15620,539245,165052,5.34546292509671,2
15621,539345,165052,2.93345610762544,1b
15622,539445,165052,2.97866291894367,1b
15623,539545,165052,5.47600870113118,2
15624,539645,165052,2.92325918199232,1b
15625,539745,165052,2.32624612192157,1a
15626,539845,165052,2.43238833170556,1a
15627,539945,165052,2.16733150671478,1a
15628,540045,165052,2.17971242354766,1a
15629,540145,165052,0,0
15630,540245,165052,1.44805116447448,1a
15631,540345,165052,1.30617931665052,1a
15632,540445,165052,1.41115044039653,1a
15633,540545,165052,2.81213014228224,1b
15634,540645,165052,2.93462611954151,1b
15635,540745,165052,3.03560325866247,1b
15636,540845,165052,2.61556772250045,1b
15637,540945,165052,2.78777165567554,1b
15638,541045,165052,3.65743264624317,1b
15639,541145,165052,2.8904639908781,1b
15640,541245,165052,3.14201253295882,1b
15641,541345,165052,2.88524015492394,1b
15642,541445,165052,2.73611316199,1b
15643,541545,165052,4.07726790588185,1b
15644,541645,165052,3.93345909157415,1b
15645,541745,165052,4.30475955881614,1b
15646,541845,165052,4.20288376416063,1b
15647,541945,165052,2.51069527096767,1b
15648,542045,165052,5.45196219518264,2
15649,542145,165052,4.98580833303462,1b
15650,542245,165052,4.2735922634725,1b
15651,542345,165052,4.0113605755789,1b
15652,542445,165052,7.83557468504696,2
15653,542545,165052,8.55204172061098,2
15654,542645,165052,8.85231699317556,2
15655,542745,165052,9.64524661866285,2
15656,542845,165052,10.3060573418164,3
15657,542945,165052,10.6769279378281,3
15658,543045,165052,11.3528404983595,3
15659,543145,165052,10.3849598748037,3
15660,543245,165052,9.33300602813268,2
15661,543345,165052,10.1863520974232,3
15662,543445,165052,6.37642179246108,2
15663,543545,165052,6.78048847884977,2
15664,543645,165052,5.25816312989232,2
15665,543745,165052,1.98868109012868,1a
15666,543845,165052,1.93531219004766,1a
15667,543945,165052,0,0
15668,544045,165052,0,0
15669,544145,165052,0,0
15670,544245,165052,0,0
15671,544345,165052,0,0
15672,544445,165052,0,0
15673,544545,165052,1.53379134046972,1a
15674,544645,165052,1.57402852926709,1a
15675,544745,165052,1.61643374305439,1a
15676,544845,165052,1.88876734321264,1a
15677,544945,165052,2.18609099603771,1a
15678,545045,165052,2.37013628283626,1a
15679,545145,165052,1.69074808558003,1a
15680,545245,165052,1.68851178792292,1a
15681,545345,165052,1.59865712801247,1a
15682,545445,165052,0,0
15683,545545,165052,3.74898764245909,1b
15684,545645,165052,3.77869788544807,1b
15685,545745,165052,5.69555371936268,2
15686,545845,165052,5.84604606868578,2
15687,545945,165052,6.82944676651989,2
15688,546045,165052,6.44583938407505,2
15689,546145,165052,6.59900050566957,2
15690,546245,165052,5.91385102860245,2
15691,546345,165052,2.8008684235009,1b
15692,546445,165052,2.60944190285901,1b
15693,546545,165052,0,0
15694,546645,165052,1.23459965534093,1a
15695,546745,165052,1.31361451981916,1a
15696,546845,165052,1.32213193774962,1a
15697,546945,165052,1.45298679598249,1a
15698,547045,165052,2.49859266879555,1a
15699,547145,165052,2.52716118317391,1b
15700,547245,165052,2.5827950972836,1b
15701,547345,165052,2.42846151791826,1a
15702,547445,165052,2.16571315129311,1a
15703,547545,165052,2.24681233499972,1a
15704,547645,165052,2.16571315129311,1a
15705,547745,165052,0,0
15706,547845,165052,0,0
15707,547945,165052,0,0
15708,548045,165052,0,0
15709,548145,165052,0,0
15710,548245,165052,0,0
15711,548345,165052,0,0
15712,548445,165052,0,0
15713,548545,165052,0,0
15714,548645,165052,0,0
15715,548745,165052,0,0
15716,548845,165052,0,0
15717,548945,165052,0,0
15718,549045,165052,0,0
15719,549145,165052,0,0
15720,549245,165052,0,0
15721,549345,165052,0,0
15722,549445,165052,0,0
15723,549541,165040,0,0
15724,517329,165173,0,0
15725,517445,165152,0,0
15726,517545,165152,0,0
15727,517645,165152,0,0
15728,517745,165152,0,0
15729,517845,165152,4.27043876337143,1b
15730,517945,165152,5.6019710648455,2
15731,518045,165152,5.87269020538733,2
15732,518145,165152,6.25494992950316,2
15733,518245,165152,0,0
15734,518345,165152,2.06761087563321,1a
15735,518445,165152,4.84641119013336,1b
15736,518545,165152,2.12259770582565,1a
15737,518645,165152,0,0
15738,518745,165152,2.00322184847296,1a
15739,518845,165152,2.01573956644801,1a
15740,518945,165152,2.10210999290538,1a
15741,519045,165152,0,0
15742,519145,165152,0,0
15743,519245,165152,0,0
15744,519345,165152,0,0
15745,519445,165152,0,0
15746,519545,165152,0,0
15747,519645,165152,5.08830811100743,2
15748,519745,165152,4.69042854884499,1b
15749,519845,165152,4.26135755944625,1b
15750,519945,165152,4.03717065117356,1b
15751,520045,165152,4.33047269748639,1b
15752,520145,165152,4.49101838368405,1b
15753,520245,165152,4.86233841591401,1b
15754,520361,165142,4.89653400228142,1b
15755,522334,165152,0,0
15756,522445,165152,0,0
15757,522545,165152,0,0
15758,522645,165152,3.92385422901656,1b
15759,522745,165152,3.8210973894834,1b
15760,522845,165152,4.00948494563199,1b
15761,522945,165152,4.18748738182822,1b
15762,523045,165152,4.8429283995136,1b
15763,523145,165152,7.34254856945896,2
15764,523245,165152,8.61545566914011,2
15765,523345,165152,10.7853754135793,3
15766,523445,165152,9.86691270258243,2
15767,523545,165152,10.9499020471941,3
15768,523645,165152,8.31644790119203,2
15769,523745,165152,7.73105898696311,2
15770,523845,165152,6.16163926181891,2
15771,523945,165152,6.97167032990357,2
15772,524045,165152,4.29396148002814,1b
15773,524145,165152,2.88928374568692,1b
15774,524245,165152,2.15292977860705,1a
15775,524345,165152,3.04083909917009,1b
15776,524445,165152,3.12832567394617,1b
15777,524545,165152,3.57090993910214,1b
15778,524645,165152,7.63933633976507,2
15779,524745,165152,8.01347339280411,2
15780,524845,165152,8.12211225390058,2
15781,524945,165152,7.6042214049147,2
15782,525045,165152,6.36678498367251,2
15783,525145,165152,5.28629617465854,2
15784,525245,165152,5.12010175632309,2
15785,525345,165152,4.62571720913008,1b
15786,525445,165152,13.650123310775,3
15787,525545,165152,15.5913900471496,4
15788,525645,165152,18.205257747248,4
15789,525745,165152,21.2469138310759,5
15790,525845,165152,19.7473466150418,4
15791,525945,165152,17.7045068178612,4
15792,526045,165152,14.5715308775648,3
15793,526145,165152,14.3566610339007,3
15794,526245,165152,5.77138681291924,2
15795,526345,165152,2.59803939962482,1b
15796,526445,165152,2.64526622332899,1b
15797,526545,165152,3.23438255746244,1b
15798,526645,165152,2.88589712615446,1b
15799,526745,165152,3.7774524861734,1b
15800,526845,165152,4.02618135817241,1b
15801,526945,165152,5.27349563185572,2
15802,527045,165152,3.78347888430113,1b
15803,527145,165152,9.64664812738437,2
15804,527245,165152,10.2245757612265,3
15805,527345,165152,12.064764334722,3
15806,527445,165152,12.9871913567917,3
15807,527545,165152,13.0163779961763,3
15808,527645,165152,12.952659977395,3
15809,527745,165152,12.69896120323,3
15810,527845,165152,10.4542767917791,3
15811,527945,165152,10.1270644327172,3
15812,528045,165152,9.79343684245251,2
15813,528145,165152,7.96379601599187,2
15814,528245,165152,7.92295367372123,2
15815,528345,165152,10.4787876565805,3
15816,528445,165152,5.68826467878511,2
15817,528545,165152,5.75467198913685,2
15818,528645,165152,7.19279989475378,2
15819,528745,165152,7.36757788775859,2
15820,528845,165152,6.4055470719271,2
15821,528945,165152,2.82838758337851,1b
15822,529045,165152,0,0
15823,529145,165152,4.47742309285475,1b
15824,529245,165152,4.88574557706145,1b
15825,529345,165152,5.78512722241528,2
15826,529445,165152,6.12527143631603,2
15827,529545,165152,7.07622058536744,2
15828,529645,165152,5.96651265410564,2
15829,529745,165152,6.22456378838194,2
15830,529845,165152,6.13786987705719,2
15831,529945,165152,5.47768341465711,2
15832,530045,165152,2.37893846479171,1a
15833,530145,165152,6.46375042033308,2
15834,530245,165152,6.21294971982768,2
15835,530345,165152,2.37435694499406,1a
15836,530445,165152,2.35404896421846,1a
15837,530545,165152,0,0
15838,530645,165152,0,0
15839,530745,165152,9.26995310493618,2
15840,530845,165152,9.06558958878716,2
15841,530945,165152,13.6840280487332,3
15842,531045,165152,14.8416705992842,3
15843,531145,165152,16.2014599325237,4
15844,531245,165152,15.4603669713309,4
15845,531345,165152,10.8096099992122,3
15846,531445,165152,16.8064756786323,4
15847,531545,165152,14.4685396170552,3
15848,531645,165152,14.2048581610768,3
15849,531745,165152,15.5961857104267,4
15850,531845,165152,9.85939314406655,2
15851,531945,165152,25.1644631040442,6a
15852,532045,165152,28.3630532500869,6a
15853,532145,165152,34.5520337628354,6a
15854,532245,165152,38.1519850724745,6a
15855,532345,165152,61.5421296021616,6b
15856,532445,165152,56.9324917589011,6b
15857,532545,165152,56.7976704999811,6b
15858,532645,165152,55.4620415885903,6b
15859,532745,165152,46.4774404844446,6b
15860,532845,165152,3.01009363249676,1b
15861,532945,165152,0,0
15862,533045,165152,3.50719950119829,1b
15863,533145,165152,4.31939528466015,1b
15864,533245,165152,30.0788240087773,6a
15865,533345,165152,31.2473149312931,6a
15866,533445,165152,4.86960285683368,1b
15867,533545,165152,8.2927851262179,2
15868,533645,165152,4.04054008552477,1b
15869,533745,165152,8.40261029441722,2
15870,533845,165152,7.54658145486059,2
15871,533945,165152,4.26092573311295,1b
15872,534045,165152,0,0
15873,534145,165152,9.53287578611981,2
15874,534245,165152,4.37613514225731,1b
15875,534345,165152,0,0
15876,534445,165152,0,0
15877,534545,165152,0,0
15878,534645,165152,0,0
15879,534745,165152,0,0
15880,534845,165152,0,0
15881,534945,165152,0,0
15882,535045,165152,0,0
15883,535145,165152,3.03641609670238,1b
15884,535245,165152,3.25771492809813,1b
15885,535345,165152,3.24215492267518,1b
15886,535445,165152,3.76971653238431,1b
15887,535545,165152,8.21990623399938,2
15888,535645,165152,4.47860153367838,1b
15889,535745,165152,2.86803201277858,1b
15890,535845,165152,0,0
15891,535945,165152,3.11752533859906,1b
15892,536045,165152,3.12796112713434,1b
15893,536145,165152,2.53274095336591,1b
15894,536245,165152,2.81885343136679,1b
15895,536345,165152,2.43974342031696,1a
15896,536445,165152,2.58829873281208,1b
15897,536545,165152,2.24687543884286,1a
15898,536645,165152,3.18745929820194,1b
15899,536745,165152,3.15216817734325,1b
15900,536845,165152,3.48173439332492,1b
15901,536945,165152,4.16675018509211,1b
15902,537045,165152,4.55968706179041,1b
15903,537145,165152,5.20643805994431,2
15904,537245,165152,4.95289848370393,1b
15905,537345,165152,5.12547651018201,2
15906,537445,165152,4.76046963756665,1b
15907,537545,165152,3.9758081640876,1b
15908,537645,165152,3.59251954539703,1b
15909,537745,165152,0,0
15910,537845,165152,0,0
15911,537945,165152,0,0
15912,538045,165152,0,0
15913,538145,165152,0,0
15914,538245,165152,0,0
15915,538345,165152,0,0
15916,538445,165152,2.31682594845062,1a
15917,538545,165152,2.30977999345562,1a
15918,538645,165152,2.53383728541565,1b
15919,538745,165152,6.49319146349783,2
15920,538845,165152,7.48581115475564,2
15921,538945,165152,8.66291846378851,2
15922,539045,165152,7.57256169416971,2
15923,539145,165152,5.98907491636601,2
15924,539245,165152,6.13443303840058,2
15925,539345,165152,5.94925998882865,2
15926,539445,165152,5.94172432726679,2
15927,539545,165152,5.76707272551442,2
15928,539645,165152,2.22713160731296,1a
15929,539745,165152,2.27432095032879,1a
15930,539845,165152,1.25660371431115,1a
15931,539945,165152,1.30690481376606,1a
15932,540045,165152,1.40568717603303,1a
15933,540145,165152,1.47749589071455,1a
15934,540245,165152,1.63414268789236,1a
15935,540345,165152,1.58197601988017,1a
15936,540445,165152,1.44307953172069,1a
15937,540545,165152,1.35671403859851,1a
15938,540645,165152,2.19745352499528,1a
15939,540745,165152,2.30399325080187,1a
15940,540845,165152,2.58620751444608,1b
15941,540945,165152,2.8153868234028,1b
15942,541045,165152,3.45898758462295,1b
15943,541145,165152,3.24309083034114,1b
15944,541245,165152,3.45356240706798,1b
15945,541345,165152,2.97704049857649,1b
15946,541445,165152,2.71790637599482,1b
15947,541545,165152,3.68859140524134,1b
15948,541645,165152,4.09834818096715,1b
15949,541745,165152,4.49071895934369,1b
15950,541845,165152,4.89681873392918,1b
15951,541945,165152,5.08159631847811,2
15952,542045,165152,5.75322216051967,2
15953,542145,165152,4.32811251863614,1b
15954,542245,165152,3.9546072187442,1b
15955,542345,165152,4.3153587989283,1b
15956,542445,165152,8.32042145662665,2
15957,542545,165152,9.79859055825068,2
15958,542645,165152,8.66760009163798,2
15959,542745,165152,8.67257826428806,2
