id,lat,lon,amenity,type
826488381,51.5132987,-0.0767054,bicycle_rental,Services
835264545,51.5141598,-0.0806186,bicycle_rental,Services
835264548,51.5164062,-0.0796248,bicycle_rental,Services
835390896,51.5160656,-0.0821208,bicycle_rental,Services
845982802,51.5139117,-0.0928172,bicycle_rental,Services
854360954,51.5158929,-0.0930433,bicycle_rental,Services
854473346,51.5115787,-0.092912,bicycle_rental,Services
854480081,51.5169577,-0.0938057,bicycle_rental,Services
854480082,51.5191667,-0.0882396,bicycle_rental,Services
854480085,51.5216753,-0.0944215,bicycle_rental,Services
854971993,51.5156185,-0.0757631,restaurant,Food and Drinks
854973527,51.515355,-0.075473,bar,Food and Drinks
854974647,51.515278,-0.075377,restaurant,Food and Drinks
855064458,51.5153824,-0.0765922,cafe,Food and Drinks
855066534,51.5153678,-0.0766916,bar,Food and Drinks
857051575,51.5144632,-0.087655,bicycle_rental,Services
857051594,51.5134245,-0.1029426,fast_food,Food and Drinks
858208000,51.5210402,-0.0787595,bicycle_rental,Services
859187369,51.5092478,-0.0847281,bicycle_rental,Services
859317501,51.5154351,-0.0988025,bicycle_rental,Services
864817644,51.5119767,-0.0975118,bicycle_rental,Services
865137329,51.510373,-0.082903,bicycle_rental,Services
865138602,51.510748,-0.084125,cafe,Food and Drinks
865143232,51.510755,-0.084697,pharmacy,Shopping
865144071,51.510804,-0.0855511,cafe,Food and Drinks
871980872,51.511982,-0.088908,restaurant,Food and Drinks
871981135,51.51201,-0.08915,cafe,Food and Drinks
871982508,51.5130422,-0.0881441,cafe,Food and Drinks
871985013,51.5131003,-0.0889797,restaurant,Food and Drinks
873543871,51.5157896,-0.1052608,bicycle_rental,Services
873543872,51.5137605,-0.1078828,bicycle_rental,Services
873543873,51.5159214,-0.1117517,bicycle_rental,Services
877660350,51.512034,-0.0975136,cafe,Food and Drinks
883627406,51.5171342,-0.0866949,bicycle_rental,Services
891689335,51.51834,-0.100677,bicycle_rental,Services
902513135,51.5194229,-0.0845149,marketplace,Shopping
906172959,51.5195367,-0.0803524,cafe,Food and Drinks
916986417,51.5138266,-0.0753846,cafe,Food and Drinks
945759223,51.511579,-0.0769961,bicycle_rental,Services
972235674,51.513987,-0.085556,restaurant,Food and Drinks
973101833,51.5177954,-0.0900262,bicycle_rental,Services
1039290554,51.5170851,-0.0805763,bar,Food and Drinks
1039290570,51.5173277,-0.0803242,fast_food,Food and Drinks
1039290596,51.5171137,-0.0810806,pub,Food and Drinks
1092164420,51.5204372,-0.097313,bicycle_rental,Services
1115754980,51.5117846,-0.1081089,restaurant,Food and Drinks
1138902659,51.515598,-0.1075598,cafe,Food and Drinks
1141415186,51.5196932,-0.084905,cafe,Food and Drinks
1141415212,51.5197911,-0.0846228,fast_food,Food and Drinks
1141415223,51.5188467,-0.088239,fast_food,Food and Drinks
1142052857,51.5191432,-0.0880307,bank,Services
1142052873,51.5190657,-0.0880998,restaurant,Food and Drinks
1144617449,51.5156237,-0.0898216,cafe,Food and Drinks
1144621346,51.5135426,-0.0893776,bank,Services
1144626359,51.5122001,-0.0955593,pub,Food and Drinks
1150003215,51.5178081,-0.0886388,pub,Food and Drinks
1163954998,51.5145763,-0.0996723,restaurant,Food and Drinks
1169109466,51.5190326,-0.0898678,restaurant,Food and Drinks
1169109474,51.5177066,-0.0887869,bar,Food and Drinks
1169109478,51.5192992,-0.0899418,restaurant,Food and Drinks
1169109488,51.5178134,-0.0888896,fast_food,Food and Drinks
1178876996,51.5176209,-0.0800824,fast_food,Food and Drinks
1195738489,51.5202477,-0.0950529,police,Government
1203623751,51.508725,-0.0802018,parking,Transportation
1233354330,51.5118869,-0.0746975,gym,Health
1271071058,51.5124577,-0.0879323,fast_food,Food and Drinks
1271071236,51.5126463,-0.0877446,fast_food,Food and Drinks
1299473447,51.5183588,-0.0787942,restaurant,Food and Drinks
1312335328,51.5146961,-0.0963005,cafe,Food and Drinks
1319881901,51.5172781,-0.1035636,bicycle_rental,Services
1319881926,51.5200092,-0.0921868,bicycle_rental,Services
1377064259,51.5162804,-0.1111998,bar,Food and Drinks
1390303288,51.5178898,-0.081174,police,Government
1390303302,51.5180175,-0.0811631,shelter,Services
1446080708,51.5126055,-0.0831885,fast_food,Food and Drinks
1497452168,51.5130813,-0.0856268,pub,Food and Drinks
1497452177,51.5129864,-0.0860374,pub,Food and Drinks
1497452179,51.5128427,-0.0858148,pub,Food and Drinks
1535778596,51.5156671,-0.0908536,cafe,Food and Drinks
1547180572,51.5116795,-0.0811097,bank,Services
1547392947,51.5113698,-0.0794105,pub,Food and Drinks
1556324751,51.5096737,-0.0787418,restaurant,Food and Drinks
1561417481,51.5095282,-0.0807865,pub,Food and Drinks
1586878265,51.5150119,-0.0768769,cafe,Food and Drinks
1590148307,51.5103066,-0.0731599,parking,Transportation
1664365106,51.5163245,-0.0984754,bicycle_rental,Services
1668135490,51.5195585,-0.0807071,bar,Food and Drinks
1669491400,51.5205044,-0.098053,bar,Food and Drinks
1684709914,51.5163243,-0.0940154,cafe,Food and Drinks
1684709919,51.5171818,-0.0934503,cafe,Food and Drinks
1684709924,51.5158093,-0.0943343,pub,Food and Drinks
1686333062,51.5139067,-0.093972,cafe,Food and Drinks
1686333067,51.5143441,-0.0950172,cafe,Food and Drinks
1686333081,51.5139335,-0.0941109,fast_food,Food and Drinks
1689387893,51.5103728,-0.0833866,restaurant,Food and Drinks
1689387894,51.5102938,-0.0834471,bar,Food and Drinks
1689387895,51.5103011,-0.0846475,bar,Food and Drinks
1689475265,51.5112806,-0.0794033,fast_food,Food and Drinks
1689475271,51.5111081,-0.0781623,cafe,Food and Drinks
1689475301,51.511151,-0.0790157,restaurant,Food and Drinks
1690180872,51.5150688,-0.0780801,cafe,Food and Drinks
1695378571,51.5163282,-0.0808141,bar,Food and Drinks
1695378709,51.5169324,-0.0802106,cafe,Food and Drinks
1713239161,51.5105297,-0.0967916,restaurant,Food and Drinks
1713239193,51.510664,-0.0970623,restaurant,Food and Drinks
1713257250,51.5108772,-0.0947076,cafe,Food and Drinks
1717643485,51.5140407,-0.0908026,restaurant,Food and Drinks
1717643541,51.5145539,-0.090534,bank,Services
1718233820,51.5146398,-0.0916993,bar,Food and Drinks
1718390711,51.5148292,-0.0912708,restaurant,Food and Drinks
1718566736,51.5157399,-0.0901786,cafe,Food and Drinks
1723388900,51.5206014,-0.0938661,parking,Transportation
1753230404,51.5177918,-0.0826338,cafe,Food and Drinks
1754142781,51.5135582,-0.1052849,bar,Food and Drinks
1759453981,51.5169948,-0.0935717,fast_food,Food and Drinks
1759453982,51.5171393,-0.094835,cafe,Food and Drinks
1763582349,51.5112255,-0.0929962,bicycle_rental,Services
1769294100,51.5091099,-0.0897444,bar,Food and Drinks
1772682562,51.5200283,-0.0841191,bicycle_rental,Services
1779091997,51.510124,-0.0903711,bar,Food and Drinks
1779839257,51.5115238,-0.0870248,cafe,Food and Drinks
1787108617,51.5158403,-0.0837813,bank,Services
1787108618,51.5147831,-0.0852014,cafe,Food and Drinks
1793423127,51.5129946,-0.100707,cafe,Food and Drinks
1804590443,51.5123529,-0.0759696,restaurant,Food and Drinks
1816038209,51.5140659,-0.1111696,bicycle_rental,Services
1816038212,51.5175429,-0.1079487,bicycle_rental,Services
1816705112,51.5178435,-0.0995535,cafe,Food and Drinks
1816705119,51.5179241,-0.1000417,clinic,Health
1816959327,51.5161276,-0.1013586,cafe,Food and Drinks
1830558948,51.515082,-0.0964727,cafe,Food and Drinks
1830558949,51.5151415,-0.096469,restaurant,Food and Drinks
1832227871,51.5170726,-0.1072584,fast_food,Food and Drinks
1832227872,51.5171313,-0.1073528,cafe,Food and Drinks
1832688358,51.5164013,-0.1112117,bar,Food and Drinks
1832688367,51.5166596,-0.1111115,restaurant,Food and Drinks
1844622462,51.51714,-0.107769,restaurant,Food and Drinks
