id,lat,lon,amenity,type
4689477594,51.5143265,-0.1341825,bakery,shopping
4689685610,51.5762976,-0.1442018,gift,Shopping
4689709389,51.5760024,-0.1436839,florist,Shopping
4689709390,51.5760382,-0.1437474,art,shopping
4689709391,51.5760769,-0.1437916,hairdresser,Services
4689709392,51.5761248,-0.143858,clinic,Health
4689709393,51.5762378,-0.1440474,fast_food,Food and Drinks
4689738625,51.574766,-0.1420618,hairdresser,Services
4689738626,51.5748085,-0.1420939,sports,Shopping
4689738627,51.5748419,-0.1421315,beauty,Shopping
4689738628,51.5748827,-0.142169,restaurant,Food and Drinks
4689762605,51.5746789,-0.141993,laundry,Services
4689762606,51.5747206,-0.1420266,bicycle,Shopping
4689783959,51.5332812,-0.124898,sports,Shopping
4690153399,51.581813,-0.1199658,cinema,Entertainment
4690191709,51.5033409,-0.2200816,hotel,Services
4690191713,51.5044295,-0.2239606,playground,Entertainment
4690191722,51.5038624,-0.2196119,bank,services
4690917091,51.5215696,-0.1516439,restaurant,Food and Drinks
4691563239,51.5738879,-0.141236,optician,Health
4691563240,51.5739392,-0.1412896,beauty,Shopping
4691563242,51.5740275,-0.1413868,bar,Food and Drinks
4691563244,51.5741209,-0.1414705,clothes,Shopping
4691563246,51.5742047,-0.141553,dentist,Health
4691563247,51.5742493,-0.1415858,motorcycle,Shopping
4691563248,51.5742959,-0.1416368,copyshop,Services
4691563249,51.5743393,-0.1416743,restaurant,Food and Drinks
4691563250,51.5743864,-0.141722,restaurant,Food and Drinks
4691563251,51.5744289,-0.1417689,electronics,Shopping
4691563252,51.5744714,-0.1418038,computer,Shopping
4691563253,51.5745126,-0.141842,fast_food,Food and Drinks
4691593717,51.5705377,-0.1330422,cafe,Food and Drinks
4691593748,51.5723102,-0.1397166,jewellery,Shopping
4691593753,51.5725344,-0.1399557,restaurant,Food and Drinks
4691593754,51.5725911,-0.1400033,clinic,Health
4691593756,51.5726807,-0.1400925,fast_food,Food and Drinks
4691593757,51.5727295,-0.1401334,hairdresser,Services
4691593758,51.5727803,-0.1401833,electronics,Shopping
4691593760,51.5728653,-0.1402698,building_supplies,Shopping
4691593761,51.5729128,-0.1403087,building_supplies,Shopping
4691593762,51.5729624,-0.1403503,fast_food,Food and Drinks
4691593763,51.573007,-0.1403965,building_supplies,Shopping
4691593764,51.5730566,-0.1404445,laundry,Services
4691593767,51.5731471,-0.1405414,convenience,Shopping
4691593770,51.5735472,-0.1409048,convenience,Shopping
4691744696,51.5186304,-0.1545543,cafe,Food and Drinks
4691813094,51.5056905,-0.138682,restaurant,Food and Drinks
4691984824,51.5458375,-0.0755417,fast_food,Food and Drinks
4691984825,51.5524694,-0.0746995,nightclub,Food and Drinks
4692191090,51.6195042,-0.1045455,hotel,Services
4692372790,51.4807501,-0.1267683,chalet,Services
