id,lat,lon,amenity
2250796523,51.4840435,-0.1196111,bicycle_parking
2250796524,51.4844778,-0.119992,bicycle_parking
2250796525,51.4843676,-0.1193751,bicycle_parking
2250796526,51.4844444,-0.1193053,bicycle_parking
2250796527,51.4843876,-0.1201475,bicycle_parking
2250819751,51.5067947,-0.1146345,bicycle_parking
2250827353,51.4173383,-0.1367336,bicycle_parking
2250827354,51.4156349,-0.1390228,bicycle_parking
2250837082,51.4192681,-0.1361099,bicycle_parking
2250837084,51.4180805,-0.1359168,bicycle_parking
2250837086,51.418502,-0.1347527,bicycle_parking
2250837088,51.4186358,-0.1347581,bicycle_parking
2250837091,51.4218439,-0.1291898,bicycle_parking
2250837098,51.4186826,-0.135375,bicycle_parking
2250837102,51.4183447,-0.1350156,bicycle_parking
2250844377,51.4155813,-0.1244852,bicycle_parking
2250846424,51.4165783,-0.1258264,bicycle_parking
2250848021,51.4171069,-0.1264379,bicycle_parking
2250849839,51.4174013,-0.1267276,bicycle_parking
2250853164,51.4182645,-0.1273069,bicycle_parking
2250857141,51.4193015,-0.1277468,bicycle_parking
2250861408,51.4191811,-0.1292328,bicycle_parking
2250878411,51.49974,-0.13292,bicycle_parking
2251023940,51.4237431,-0.1302262,bicycle_parking
2251030690,51.425607,-0.1307018,bicycle_parking
2251030691,51.4255955,-0.1310315,bicycle_parking
2251030692,51.426192,-0.1309884,bicycle_parking
2251031707,51.4282519,-0.1311596,bicycle_parking
2251041374,51.4328506,-0.1283325,bicycle_parking
2251041375,51.4379639,-0.1272489,bicycle_parking
2251041376,51.4342787,-0.1280804,bicycle_parking
2251041377,51.4357401,-0.1282091,bicycle_parking
2251041378,51.4301216,-0.1301832,bicycle_parking
2251041379,51.4325062,-0.128767,bicycle_parking
2251041380,51.4348137,-0.1283969,bicycle_parking
2251041381,51.436964,-0.1277693,bicycle_parking
2251041383,51.4303624,-0.1299204,bicycle_parking
2251041384,51.4352919,-0.1279892,bicycle_parking
2251041385,51.435934,-0.127839,bicycle_parking
2251041386,51.4308373,-0.1295395,bicycle_parking
2251041387,51.4371646,-0.1276244,bicycle_parking
2251041388,51.4314092,-0.1292767,bicycle_parking
2251041389,51.4320279,-0.1291801,bicycle_parking
2251041390,51.4370242,-0.127383,bicycle_parking
2251041391,51.4321082,-0.1290835,bicycle_parking
2251041392,51.4303925,-0.1296843,bicycle_parking
2251041394,51.4315028,-0.1292659,bicycle_parking
2251041396,51.4352719,-0.1282896,bicycle_parking
2251041398,51.4327269,-0.1289494,bicycle_parking
2251041400,51.4300747,-0.130033,bicycle_parking
2251041402,51.430757,-0.1293678,bicycle_parking
2251041404,51.4317436,-0.129282,bicycle_parking
2251041407,51.4355662,-0.1279248,bicycle_parking
2251041409,51.4356197,-0.1282628,bicycle_parking
2251041411,51.4334693,-0.1281555,bicycle_parking
